event-id,timestamp,location-long,location-lat,bas:transition-1,bas:transition-2,gls:light-level,migration-stage,tag-tech-spec,tag-local-identifier,individual-local-identifier,temperature,precipitation,wind_speed
2251682309,2012-02-22 03:30:00,34.64497349,-13.88498563,22/02/2012 03:30,22/02/2012 16:20,,4.0,,45,45,23.7,0.0,11.7
2251682310,2012-02-22 16:20:00,34.75414321,-14.64354575,22/02/2012 16:20,23/02/2012 03:29,,4.0,,45,45,18.6,0.0,1.5
2251682311,2012-02-23 03:29:00,35.23764742,-12.51228472,23/02/2012 03:29,23/02/2012 16:16,,4.0,,45,45,18.7,0.0,3.0
2251682312,2012-02-23 16:16:00,35.34551457,-13.28292159,23/02/2012 16:16,24/02/2012 03:28,,4.0,,45,45,17.1,0.0,5.6
2251682313,2012-02-24 03:28:00,35.20267579,-14.25115443,24/02/2012 03:28,24/02/2012 16:17,,4.0,,45,45,24.2,0.0,2.7
2251682314,2012-02-24 16:17:00,34.30916907,-9.765784343,24/02/2012 16:17,25/02/2012 03:35,,4.0,,45,45,26.3,0.0,1.5
2251682315,2012-02-25 03:35:00,33.41499571,-14.785655,25/02/2012 03:35,25/02/2012 16:24,,4.0,,45,45,17.7,0.0,8.2
2251682316,2012-02-25 16:24:00,33.77038373,-16.91449407,25/02/2012 16:24,26/02/2012 03:32,,4.0,,45,45,23.0,0.0,15.1
2251682317,2012-02-26 03:32:00,34.12512901,-15.35436094,26/02/2012 03:32,26/02/2012 16:21,,4.0,,45,45,19.5,0.0,4.7
2251682318,2012-02-26 16:21:00,32.72911606,-7.591378604,26/02/2012 16:21,27/02/2012 03:43,,4.0,,45,45,17.6,0.3,4.1
2251682319,2012-02-27 03:43:00,33.9577957,0.184175124,27/02/2012 03:43,27/02/2012 16:11,,4.0,,45,45,21.2,0.0,5.4
2251682320,2012-02-27 16:11:00,35.8110128,-11.79280031,27/02/2012 16:11,28/02/2012 03:28,,4.0,,45,45,19.9,0.5,4.4
2251682321,2012-02-28 03:28:00,35.03831047,-16.62163962,28/02/2012 03:28,28/02/2012 16:17,,4.0,,45,45,23.1,0.0,2.4
2251682322,2012-02-28 16:17:00,34.39009953,-13.0938017,28/02/2012 16:17,29/02/2012 03:33,,4.0,,45,45,22.0,0.5,7.7
2251682323,2012-02-29 03:33:00,33.99133674,-15.84315293,29/02/2012 03:33,29/02/2012 16:20,,4.0,,45,45,22.5,0.0,4.1
2251682324,2012-02-29 16:20:00,33.21701753,-11.25031096,29/02/2012 16:20,01/03/2012 03:39,,4.0,,45,45,18.6,0.0,3.8
2251682325,2012-03-01 03:39:00,33.1922402,-11.69082,01/03/2012 03:39,01/03/2012 16:20,,4.0,,45,45,17.8,1.4,6.6
2251682326,2012-03-01 16:20:00,34.54217228,-20.6083865,01/03/2012 16:20,02/03/2012 03:28,,4.0,,45,45,26.0,0.0,16.7
2251682327,2012-03-02 03:28:00,34.89142647,-18.92129531,02/03/2012 03:28,02/03/2012 16:17,,4.0,,45,45,24.0,0.3,11.4
2251682328,2012-03-02 16:17:00,34.86516481,-19.19081475,02/03/2012 16:17,03/03/2012 03:28,,4.0,,45,45,24.6,0.0,10.8
2251682329,2012-03-03 03:28:00,34.46332632,-22.18019363,03/03/2012 03:28,03/03/2012 16:20,,4.0,,45,45,24.1,0.0,27.5
2251682330,2012-03-03 16:20:00,34.31108095,-21.73160173,03/03/2012 16:20,04/03/2012 03:29,,4.0,,45,45,24.8,0.0,24.7
2251682331,2012-03-04 03:29:00,35.90860901,-10.71213553,04/03/2012 03:29,04/03/2012 16:07,,4.0,,45,45,19.0,0.0,1.8
2251682332,2012-03-04 16:07:00,36.00547862,-11.81641103,04/03/2012 16:07,05/03/2012 03:28,,4.0,,45,45,21.1,0.0,4.8
2251682333,2012-03-05 03:28:00,35.47677794,-16.15219513,05/03/2012 03:28,05/03/2012 16:11,,4.0,,45,45,23.0,0.0,8.1
2251682392,2012-04-03 15:47:00,34.3798024,-33.40599,03/04/2012 15:47,04/04/2012 03:44,,4.0,,45,45,20.0,0.0,8.7
2251682393,2012-04-04 03:44:00,33.21847774,-20.66149755,04/04/2012 03:44,04/04/2012 15:56,,0.0,,45,45,19.9,0.0,9.7
2251682394,2012-04-04 15:56:00,35.30798434,0.815544854,04/04/2012 15:56,05/04/2012 03:27,,0.0,,45,45,15.2,0.0,5.1
2251682395,2012-04-05 03:27:00,37.02261286,-15.56130416,05/04/2012 03:27,05/04/2012 15:42,,0.0,,45,45,17.9,0.0,9.0
2251682396,2012-04-05 15:42:00,38.11231288,-4.840631818,05/04/2012 15:42,06/04/2012 03:18,,0.0,,45,45,21.4,0.0,8.4
2251682397,2012-04-06 03:18:00,39.32725389,-15.76467906,06/04/2012 03:18,06/04/2012 15:32,,0.0,,45,45,22.2,0.0,15.3
2251682398,2012-04-06 15:32:00,38.04192452,-26.64958987,06/04/2012 15:32,07/04/2012 03:28,,0.0,,45,45,24.0,0.0,29.5
2251682399,2012-04-07 03:28:00,37.50697723,-21.32950204,07/04/2012 03:28,07/04/2012 15:36,,0.0,,45,45,25.2,0.1,35.3
2251682400,2012-04-07 15:36:00,38.22250867,-14.73561433,07/04/2012 15:36,08/04/2012 03:22,,0.0,,45,45,17.9,0.0,13.0
2251682401,2012-04-08 03:22:00,37.81307854,-11.00500089,08/04/2012 03:22,08/04/2012 15:39,,0.0,,45,45,21.5,0.0,4.2
2251682402,2012-04-08 15:39:00,37.7789731,-10.99521124,08/04/2012 15:39,09/04/2012 03:22,,0.0,,45,45,21.4,0.0,4.2
2251682403,2012-04-09 03:22:00,37.49509485,-8.54607399,09/04/2012 03:22,09/04/2012 15:41,,0.0,,45,45,22.0,0.0,2.9
2251682404,2012-04-09 15:41:00,37.46153308,-8.596569395,09/04/2012 15:41,10/04/2012 03:22,,0.0,,45,45,21.9,0.0,2.9
2251682405,2012-04-10 03:22:00,37.30324096,-7.252001171,10/04/2012 03:22,10/04/2012 15:42,,0.0,,45,45,21.1,0.4,2.6
2251682406,2012-04-10 15:42:00,36.27007604,-14.45287382,10/04/2012 15:42,11/04/2012 03:30,,0.0,,45,45,20.3,0.0,6.0
2251682407,2012-04-11 03:30:00,38.86287534,-31.44653084,11/04/2012 03:30,11/04/2012 15:21,,0.0,,45,45,21.5,0.0,37.6
2251682408,2012-04-11 15:21:00,39.83068619,-24.68925145,11/04/2012 15:21,12/04/2012 03:22,,0.0,,45,45,24.0,0.0,26.0
2251682409,2012-04-12 03:22:00,37.29819333,-7.497671195,12/04/2012 03:22,12/04/2012 15:41,,0.0,,45,45,21.9,0.3,3.6
2251682410,2012-04-12 15:41:00,38.01659956,-2.739531698,12/04/2012 15:41,13/04/2012 03:16,,0.0,,45,45,20.7,0.0,6.8
2251682411,2012-04-13 03:16:00,38.48530561,-5.632918772,13/04/2012 03:16,13/04/2012 15:37,,0.0,,45,45,22.4,0.0,10.2
2251682412,2012-04-13 15:37:00,38.7042997,-4.18240889,13/04/2012 15:37,14/04/2012 03:14,,0.0,,45,45,21.9,0.0,5.6
2251682413,2012-04-14 03:14:00,38.92365517,-5.436835553,14/04/2012 03:14,14/04/2012 15:35,,0.0,,45,45,25.5,0.0,13.8
2251682414,2012-04-14 15:35:00,38.51825412,-7.75762076,14/04/2012 15:35,15/04/2012 03:17,,0.0,,45,45,23.0,0.0,8.7
2251682415,2012-04-15 03:17:00,38.36327317,-6.715612645,15/04/2012 03:17,15/04/2012 15:36,,0.0,,45,45,23.5,0.0,8.7
2251682416,2012-04-15 15:36:00,37.33351635,-12.52695217,15/04/2012 15:36,16/04/2012 03:25,,0.0,,45,45,19.7,0.0,6.9
2251682417,2012-04-16 03:25:00,37.30431473,-12.14445625,16/04/2012 03:25,16/04/2012 15:36,,0.0,,45,45,21.5,0.0,7.9
2251682418,2012-04-16 15:36:00,37.65055682,-10.01776634,16/04/2012 15:36,17/04/2012 03:22,,0.0,,45,45,19.5,0.0,8.3
2251682419,2012-04-17 03:22:00,38.74731883,-15.8134534,17/04/2012 03:22,17/04/2012 15:27,,0.0,,45,45,21.2,0.0,13.4
2251682420,2012-04-17 15:27:00,38.84432233,-15.03860483,17/04/2012 15:27,18/04/2012 03:21,,0.0,,45,45,20.1,0.0,15.5
2251682421,2012-04-18 03:21:00,38.44166536,-12.68760633,18/04/2012 03:21,18/04/2012 15:30,,0.0,,45,45,21.8,0.0,15.0
2251682422,2012-04-18 15:30:00,38.16444409,-13.91842968,18/04/2012 15:30,19/04/2012 03:23,,0.0,,45,45,19.1,0.0,11.3
2251682423,2012-04-19 03:23:00,38.01267377,-12.93545954,19/04/2012 03:23,19/04/2012 15:31,,0.0,,45,45,20.0,0.0,15.8
2251682424,2012-04-19 15:31:00,39.23653095,-6.614820346,19/04/2012 15:31,20/04/2012 03:13,,0.0,,45,45,24.7,0.0,6.9
2251682425,2012-04-20 03:13:00,38.5855655,-3.329444313,20/04/2012 03:13,20/04/2012 15:36,,0.0,,45,45,21.8,0.0,3.6
2251682426,2012-04-20 15:36:00,38.68514163,-2.811743289,20/04/2012 15:36,21/04/2012 03:12,,0.0,,45,45,23.7,0.0,7.6
2251682427,2012-04-21 03:12:00,38.16010056,-0.309554663,21/04/2012 03:12,21/04/2012 15:40,,0.0,,45,45,23.6,0.0,6.2
2251682428,2012-04-21 15:40:00,39.38573967,5.24324487,21/04/2012 15:40,22/04/2012 03:02,,0.0,,45,45,18.4,0.4,3.7
2251682429,2012-04-22 03:02:00,39.48671286,4.718582118,22/04/2012 03:02,22/04/2012 15:39,,0.0,,45,45,21.2,0.3,5.0
2251682430,2012-04-22 15:39:00,39.33810141,3.997914314,22/04/2012 15:39,23/04/2012 03:03,,0.0,,45,45,17.6,0.0,4.1
2251682431,2012-04-23 03:03:00,39.18999374,4.572306687,23/04/2012 03:03,23/04/2012 15:40,,0.0,,45,45,18.8,0.0,5.2
2251682432,2012-04-23 15:40:00,39.29237786,4.936453185,23/04/2012 15:40,24/04/2012 03:02,,0.0,,45,45,20.3,0.4,5.5
2251682433,2012-04-24 03:02:00,39.64530766,3.383456118,24/04/2012 03:02,24/04/2012 15:37,,0.0,,45,45,22.9,0.0,5.4
2251682434,2012-04-24 15:37:00,39.99870662,4.795780407,24/04/2012 15:37,25/04/2012 02:59,,0.0,,45,45,19.7,0.0,4.0
2251682435,2012-04-25 02:59:00,40.7276738,1.726127617,25/04/2012 02:59,25/04/2012 15:31,,0.0,,45,45,28.5,0.0,13.8
2251682436,2012-04-25 15:31:00,42.08218956,7.154318312,25/04/2012 15:31,26/04/2012 02:48,,0.0,,45,45,22.0,3.9,11.3
2251682437,2012-04-26 02:48:00,42.68715508,4.678184101,26/04/2012 02:48,26/04/2012 15:26,,0.0,,45,45,24.7,0.0,16.0
2251682438,2012-04-26 15:26:00,42.29249969,3.052724639,26/04/2012 15:26,27/04/2012 02:51,,5.0,,45,45,27.4,0.0,20.9
2251682439,2012-04-27 02:51:00,41.89839578,4.548717234,27/04/2012 02:51,27/04/2012 15:29,,5.0,,45,45,26.1,0.0,16.6
2251682440,2012-04-27 15:29:00,42.25487013,5.851836108,27/04/2012 15:29,28/04/2012 02:48,,5.0,,45,45,21.2,0.0,8.4
2251682441,2012-04-28 02:48:00,41.98684322,6.782788833,28/04/2012 02:48,28/04/2012 15:31,,5.0,,45,45,22.5,0.0,3.6
2251682442,2012-04-28 15:31:00,42.71941764,9.374730484,28/04/2012 15:31,29/04/2012 02:42,,5.0,,45,45,14.1,0.0,7.9
2251682443,2012-04-29 02:42:00,43.20254063,7.529090255,29/04/2012 02:42,29/04/2012 15:27,,5.0,,45,45,19.9,0.0,8.3
2251682444,2012-04-29 15:27:00,40.43588431,-2.860942853,29/04/2012 15:27,30/04/2012 03:04,,5.0,,45,45,26.1,0.3,19.0
2251682445,2012-04-30 03:04:00,40.42005431,-2.780001292,30/04/2012 03:04,30/04/2012 15:27,,5.0,,45,45,25.8,0.3,23.2
2251682446,2012-04-30 15:27:00,42.90496506,6.331002404,30/04/2012 15:27,01/05/2012 02:44,,0.0,,45,45,23.8,0.3,12.2
2251682447,2012-05-01 02:44:00,42.89024637,6.310268776,01/05/2012 02:44,01/05/2012 15:27,,0.0,,45,45,24.2,0.0,5.4
2251682448,2012-05-01 15:27:00,44.12614988,10.46496928,01/05/2012 15:27,02/05/2012 02:34,,0.0,,45,45,26.9,0.0,4.1
2251682449,2012-05-02 02:34:00,44.7376021,8.306662377,02/05/2012 02:34,02/05/2012 15:22,,0.0,,45,45,19.5,0.0,6.3
2251682450,2012-05-02 15:22:00,43.84947437,5.196163433,02/05/2012 15:22,03/05/2012 02:41,,0.0,,45,45,23.7,0.0,10.1
2251682451,2012-05-03 02:41:00,42.7119419,8.960379055,03/05/2012 02:41,03/05/2012 15:31,,0.0,,45,45,17.7,0.3,4.3
2251682452,2012-05-03 15:31:00,44.32512721,14.00940952,03/05/2012 15:31,04/05/2012 02:28,,0.0,,45,45,12.0,0.0,1.5
2251682453,2012-05-04 02:28:00,43.93880434,15.05596488,04/05/2012 02:28,04/05/2012 15:34,,0.0,,45,45,18.3,0.0,6.0
2251682454,2012-05-04 15:34:00,45.17810298,18.54093199,04/05/2012 15:34,05/05/2012 02:18,,0.0,,45,45,21.5,0.0,17.8
2251682455,2012-05-05 02:18:00,42.66783296,25.06065032,05/05/2012 02:18,05/05/2012 15:54,,0.0,,45,45,27.7,0.0,10.5
2251682456,2012-05-05 15:54:00,46.28339963,33.0391533,05/05/2012 15:54,06/05/2012 01:49,,0.0,,45,45,21.7,0.0,13.2
2251682457,2012-05-06 01:49:00,46.02443645,33.34704898,06/05/2012 01:49,06/05/2012 15:56,,0.0,,45,45,21.6,0.0,15.5
2251682458,2012-05-06 15:56:00,46.64099777,34.34638131,06/05/2012 15:56,07/05/2012 01:44,,0.0,,45,45,12.6,0.0,5.2
2251682459,2012-05-07 01:44:00,46.25820982,34.86416569,07/05/2012 01:44,07/05/2012 15:59,,0.0,,45,45,12.7,0.0,6.9
2251682460,2012-05-07 15:59:00,44.50085409,31.17848364,07/05/2012 15:59,08/05/2012 01:58,,0.0,,45,45,24.6,0.0,9.6
2251682461,2012-05-08 01:58:00,43.49423296,33.00530979,08/05/2012 01:58,08/05/2012 16:07,,0.0,,45,45,23.5,0.0,16.2
2251682462,2012-05-08 16:07:00,43.23813075,32.30154959,08/05/2012 16:07,09/05/2012 02:00,,0.0,,45,45,21.2,0.0,13.0
2251682463,2012-05-09 02:00:00,41.4826899,35.41243945,09/05/2012 02:00,09/05/2012 16:21,,0.0,,45,45,19.4,0.0,9.5
2251682464,2012-05-09 16:21:00,42.97782126,37.78855444,09/05/2012 16:21,10/05/2012 01:48,,0.0,,45,45,4.7,0.0,6.1
2251682465,2012-05-10 01:48:00,46.22369334,31.73940683,10/05/2012 01:48,10/05/2012 15:55,,0.0,,45,45,30.0,0.0,16.9
2251682466,2012-05-10 15:55:00,45.71996043,30.55354534,10/05/2012 15:55,11/05/2012 01:52,,0.0,,45,45,30.4,0.0,21.5
2251682467,2012-05-11 01:52:00,41.96688621,37.20520487,11/05/2012 01:52,11/05/2012 16:25,,0.0,,45,45,17.3,0.0,8.9
2251682468,2012-05-11 16:25:00,41.21434792,35.75248358,11/05/2012 16:25,12/05/2012 01:58,,0.0,,45,45,21.4,0.0,12.3
2251682469,2012-05-12 01:58:00,41.58754158,34.92467144,12/05/2012 01:58,12/05/2012 16:22,,0.0,,45,45,24.6,0.0,12.7
2251682470,2012-05-12 16:22:00,39.83619848,31.55485106,12/05/2012 16:22,13/05/2012 02:12,,0.0,,45,45,21.5,0.0,21.9
2251682471,2012-05-13 02:12:00,36.71057457,36.86346654,13/05/2012 02:12,13/05/2012 16:47,,0.0,,45,45,13.8,0.0,4.4
2251682472,2012-05-13 16:47:00,32.83544688,29.76360389,13/05/2012 16:47,14/05/2012 02:43,,0.0,,45,45,20.1,0.0,13.6
2251682473,2012-05-14 02:43:00,30.96104024,33.10933899,14/05/2012 02:43,14/05/2012 17:02,,0.0,,45,45,20.3,0.0,24.2
2251682474,2012-05-14 17:02:00,30.96210982,32.94458971,14/05/2012 17:02,15/05/2012 02:43,,0.0,,45,45,20.3,0.0,24.2
2251682475,2012-05-15 02:43:00,30.33888977,33.87182712,15/05/2012 02:43,15/05/2012 17:07,,0.0,,45,45,20.5,0.0,22.0
2251682476,2012-05-15 17:07:00,29.9661408,33.06142976,15/05/2012 17:07,16/05/2012 02:46,,0.0,,45,45,20.3,0.0,18.3
2251682477,2012-05-16 02:46:00,27.21914171,37.39067734,16/05/2012 02:46,16/05/2012 17:29,,0.0,,45,45,17.9,0.0,18.0
2251682478,2012-05-16 17:29:00,25.2226015,34.0293464,16/05/2012 17:29,17/05/2012 03:02,,0.0,,45,45,19.6,0.0,18.9
2251682479,2012-05-17 03:02:00,24.35175098,35.30534565,17/05/2012 03:02,17/05/2012 17:36,,0.0,,45,45,14.3,0.0,25.7
2251682480,2012-05-17 17:36:00,18.35650979,23.99321687,17/05/2012 17:36,18/05/2012 03:50,,0.0,,45,45,24.6,0.0,14.7
2251682481,2012-05-18 03:50:00,17.11183393,26.43598894,18/05/2012 03:50,18/05/2012 17:46,,0.0,,45,45,22.4,0.0,15.3
2251682482,2012-05-18 17:46:00,22.74240702,36.22822914,18/05/2012 17:46,19/05/2012 03:05,,0.0,,45,45,16.5,0.0,38.0
2251682483,2012-05-19 03:05:00,20.12393927,39.84338431,19/05/2012 03:05,19/05/2012 18:07,,0.0,,45,45,12.9,0.0,7.7
2251682484,2012-05-19 18:07:00,20.50579224,40.20408687,19/05/2012 18:07,20/05/2012 03:02,,0.0,,45,45,6.1,0.0,5.6
2251682485,2012-05-20 03:02:00,18.01347633,43.15434743,20/05/2012 03:02,20/05/2012 18:27,,0.0,,45,45,9.8,0.0,2.9
2251682486,2012-05-20 18:27:00,15.39658579,39.74536617,20/05/2012 18:27,21/05/2012 03:23,,0.0,,45,45,14.2,0.0,4.4
2251682487,2012-05-21 03:23:00,13.03040268,42.56972193,21/05/2012 03:23,21/05/2012 18:46,,0.0,,45,45,10.7,0.0,5.5
2251682488,2012-05-21 18:46:00,13.53947887,43.0255158,21/05/2012 18:46,22/05/2012 03:19,,0.0,,45,45,11.6,0.2,6.5
2251682489,2012-05-22 03:19:00,12.92431463,43.58840572,22/05/2012 03:19,22/05/2012 18:51,,0.0,,45,45,10.4,0.0,4.8
2251682490,2012-05-22 18:51:00,10.93461768,41.11289383,22/05/2012 18:51,23/05/2012 03:35,,0.0,,45,45,15.9,0.0,39.1
2251682491,2012-05-23 03:35:00,11.07048469,40.81398758,23/05/2012 03:35,23/05/2012 18:50,,0.0,,45,45,16.5,0.0,18.7
2251682492,2012-05-23 18:50:00,10.45678511,39.91207315,23/05/2012 18:50,24/05/2012 03:40,,0.0,,45,45,16.5,0.0,13.9
2251682493,2012-05-24 03:40:00,7.093942922,43.75149265,24/05/2012 03:40,24/05/2012 19:17,,0.0,,45,45,10.8,0.0,4.5
2251682494,2012-05-24 19:17:00,5.606355135,41.94886166,24/05/2012 19:17,25/05/2012 03:52,,0.0,,45,45,17.1,0.0,31.6
2251682495,2012-05-25 03:52:00,3.744466713,43.90722676,25/05/2012 03:52,25/05/2012 19:32,,0.0,,45,45,16.0,0.0,4.0
2251682496,2012-05-25 19:32:00,0.258068621,39.73420754,25/05/2012 19:32,26/05/2012 04:20,,0.0,,45,45,19.5,0.0,3.6
2251682497,2012-05-26 04:20:00,-1.477806159,41.71670895,26/05/2012 04:20,26/05/2012 19:46,,0.0,,45,45,19.9,0.0,9.4
2251682498,2012-05-26 19:46:00,0.661364408,43.96650023,26/05/2012 19:46,27/05/2012 04:03,,0.0,,45,45,19.1,0.0,13.8
2251682499,2012-05-27 04:03:00,3.301109718,40.90579877,27/05/2012 04:03,27/05/2012 19:25,,0.0,,45,45,18.6,0.0,1.8
2251682500,2012-05-27 19:25:00,-0.433260021,35.95360618,27/05/2012 19:25,28/05/2012 04:33,,0.0,,45,45,20.9,0.0,5.4
2251682501,2012-05-28 04:33:00,-5.291910228,41.985078,28/05/2012 04:33,28/05/2012 20:04,,0.0,,45,45,15.1,0.0,7.5
2251682502,2012-05-28 20:04:00,-4.15075487,43.13341929,28/05/2012 20:04,29/05/2012 04:24,,1.0,,45,45,10.4,0.0,2.6
2251682503,2012-05-29 04:24:00,-3.758939932,42.60883797,29/05/2012 04:24,29/05/2012 20:01,,1.0,,45,45,12.1,0.0,7.6
2251682504,2012-05-29 20:01:00,-3.741776683,42.52708903,29/05/2012 20:01,30/05/2012 04:24,,1.0,,45,45,12.5,0.0,7.9
2251682505,2012-05-30 04:24:00,-4.473962661,43.2125166,30/05/2012 04:24,30/05/2012 20:07,,1.0,,45,45,12.3,0.0,4.9
2251682506,2012-05-30 20:07:00,-4.455921311,43.13574334,30/05/2012 20:07,31/05/2012 04:24,,1.0,,45,45,9.3,0.0,2.6
2251682507,2012-05-31 04:24:00,-5.062256499,43.67131748,31/05/2012 04:24,31/05/2012 20:12,,1.0,,45,45,16.8,0.0,10.1
2251682508,2012-05-31 20:12:00,-5.293342885,43.34259591,31/05/2012 20:12,01/06/2012 04:26,,1.0,,45,45,14.2,0.0,9.7
2251682509,2012-06-01 04:26:00,-3.024165557,40.78621065,01/06/2012 04:26,01/06/2012 19:54,,1.0,,45,45,19.2,0.0,8.6
2251682510,2012-06-01 19:54:00,-2.629507842,41.14799684,01/06/2012 19:54,02/06/2012 04:23,,1.0,,45,45,19.7,0.0,9.3
2251682511,2012-06-02 04:23:00,-3.609189679,42.14186225,02/06/2012 04:23,02/06/2012 20:02,,1.0,,45,45,15.5,0.0,7.3
2251682512,2012-06-02 20:02:00,-4.213643287,41.40060345,02/06/2012 20:02,03/06/2012 04:28,,1.0,,45,45,19.2,0.0,7.9
2251682513,2012-06-03 04:28:00,-5.942475432,43.15973219,03/06/2012 04:28,03/06/2012 20:16,,1.0,,45,45,11.9,0.2,2.0
2251682514,2012-06-03 20:16:00,-5.296334275,43.73418091,03/06/2012 20:16,04/06/2012 04:23,,1.0,,45,45,16.4,0.2,4.0
2251682515,2012-06-04 04:23:00,-5.274652188,43.63841748,04/06/2012 04:23,04/06/2012 20:16,,1.0,,45,45,14.9,0.0,2.2
2251682516,2012-06-04 20:16:00,-5.252737191,43.58753886,04/06/2012 20:16,05/06/2012 04:23,,1.0,,45,45,14.9,0.0,2.2
2251682517,2012-06-05 04:23:00,-5.230379432,43.49564944,05/06/2012 04:23,05/06/2012 20:16,,1.0,,45,45,14.6,0.0,5.0
2251682518,2012-06-05 20:16:00,-5.832722701,42.8199681,05/06/2012 20:16,06/06/2012 04:28,,1.0,,45,45,11.9,0.0,4.9
2251682519,2012-06-06 04:28:00,-5.184810183,42.08342059,06/06/2012 04:28,06/06/2012 20:11,,1.0,,45,45,17.4,0.0,18.0
2251682520,2012-06-06 20:11:00,-5.161608911,42.04425206,06/06/2012 20:11,07/06/2012 04:28,,1.0,,45,45,17.2,0.0,18.0
2251682521,2012-06-07 04:28:00,-5.637956542,42.47860392,07/06/2012 04:28,07/06/2012 20:15,,1.0,,45,45,15.5,0.2,15.6
2251682522,2012-06-07 20:15:00,-5.36420841,42.69946698,07/06/2012 20:15,08/06/2012 04:26,,1.0,,45,45,14.8,0.0,16.4
2251682523,2012-06-08 04:26:00,-5.590034437,42.87161192,08/06/2012 04:26,08/06/2012 20:17,,1.0,,45,45,7.2,0.0,3.6
2251682524,2012-06-08 20:17:00,-8.190357424,40.04497513,08/06/2012 20:17,09/06/2012 04:47,,1.0,,45,45,11.7,0.0,7.1
2251682525,2012-06-09 04:47:00,-7.915741987,39.68219918,09/06/2012 04:47,09/06/2012 20:15,,1.0,,45,45,12.7,0.0,10.2
2251682526,2012-06-09 20:15:00,-6.141165621,41.581123,09/06/2012 20:15,10/06/2012 04:33,,1.0,,45,45,12.5,0.0,6.1
2251682527,2012-06-10 04:33:00,-6.241033488,41.63921947,10/06/2012 04:33,10/06/2012 20:16,,1.0,,45,45,14.9,0.0,18.7
2251682528,2012-06-10 20:16:00,-5.715839285,42.13947385,10/06/2012 20:16,11/06/2012 04:29,,1.0,,45,45,15.0,0.0,15.8
2251682529,2012-06-11 04:29:00,-5.190375727,41.55104822,11/06/2012 04:29,11/06/2012 20:12,,1.0,,45,45,15.1,0.0,16.8
2251682530,2012-06-11 20:12:00,-5.164707273,41.53693884,11/06/2012 20:12,12/06/2012 04:29,,1.0,,45,45,15.0,0.0,16.8
2251682531,2012-06-12 04:29:00,-5.763708101,42.11921826,12/06/2012 04:29,12/06/2012 20:17,,1.0,,45,45,10.9,0.0,10.5
2251682532,2012-06-12 20:17:00,-5.487717364,42.36312751,12/06/2012 20:17,13/06/2012 04:27,,1.0,,45,45,10.0,0.0,13.3
2251682533,2012-06-13 04:27:00,-4.711589522,41.53208411,13/06/2012 04:27,13/06/2012 20:11,,1.0,,45,45,13.2,0.0,10.5
2251682534,2012-06-13 20:11:00,-5.310158794,40.86617996,13/06/2012 20:11,14/06/2012 04:32,,1.0,,45,45,10.4,0.0,5.7
2251682535,2012-06-14 04:32:00,-6.658437541,42.24102989,14/06/2012 04:32,14/06/2012 20:22,,1.0,,45,45,9.4,0.0,4.6
2251682536,2012-06-14 20:22:00,-5.631981546,43.22869408,14/06/2012 20:22,15/06/2012 04:24,,1.0,,45,45,7.9,0.0,4.0
2251682537,2012-06-15 04:24:00,-5.480247307,43.05663743,15/06/2012 04:24,15/06/2012 20:21,,1.0,,45,45,6.7,0.0,8.0
2251682538,2012-06-15 20:21:00,-4.95350186,43.54038511,15/06/2012 20:21,16/06/2012 04:20,,1.0,,45,45,15.9,0.0,6.5
2251682539,2012-06-16 04:20:00,-5.051545186,43.61308062,16/06/2012 04:20,16/06/2012 20:22,,1.0,,45,45,16.7,0.0,4.2
2251682540,2012-06-16 20:22:00,-5.524481226,43.14133134,16/06/2012 20:22,17/06/2012 04:24,,1.0,,45,45,12.1,0.0,9.1
2251682541,2012-06-17 04:24:00,-4.872500692,42.48580725,17/06/2012 04:24,17/06/2012 20:17,,1.0,,45,45,13.9,0.0,4.9
2251682542,2012-06-17 20:17:00,-5.345315782,41.9960262,17/06/2012 20:17,18/06/2012 04:28,,1.0,,45,45,16.0,0.0,9.4
2251682543,2012-06-18 04:28:00,-4.068342246,40.65132308,18/06/2012 04:28,18/06/2012 20:07,,1.0,,45,45,19.5,0.0,5.4
2251682544,2012-06-18 20:07:00,-4.416104376,40.26529442,18/06/2012 20:07,19/06/2012 04:31,,1.0,,45,45,21.0,0.0,7.9
2251682545,2012-06-19 04:31:00,-6.013657452,41.93964476,19/06/2012 04:31,19/06/2012 20:20,,1.0,,45,45,15.1,0.0,11.4
2251682546,2012-06-19 20:20:00,-5.111586128,42.83347181,19/06/2012 20:20,20/06/2012 04:24,,1.0,,45,45,12.2,0.0,9.2
2251682547,2012-06-20 04:24:00,-4.084545845,41.80393624,20/06/2012 04:24,20/06/2012 20:12,,1.0,,45,45,18.5,0.0,10.8
2251682548,2012-06-20 20:12:00,-4.807255942,41.05233494,20/06/2012 20:12,21/06/2012 04:30,,1.0,,45,45,17.7,0.0,6.0
2251682549,2012-06-21 04:30:00,-5.280048256,41.54755453,21/06/2012 04:30,21/06/2012 20:16,,1.0,,45,45,18.0,0.0,14.9
2251682550,2012-06-21 20:16:00,-5.62789134,41.18863521,21/06/2012 20:16,22/06/2012 04:33,,1.0,,45,45,16.8,0.2,18.6
2251686752,2012-06-23 20:21:00,-4.770336225,46.54188273,23/06/2012 20:21,24/06/2012 04:22,,1.0,,59,38-59,15.1,0.0,15.1
2251686753,2012-06-24 04:22:00,-3.993787313,45.84278464,24/06/2012 04:22,24/06/2012 20:15,,1.0,,59,38-59,16.0,0.0,21.9
